PASSENGERS,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,MONTH
8.00,94.00,9X,21618,"Southern Airways Express, dba Mokulele Airlines",D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,12492,JHM,"Kapalua, HI",HI,15,Hawaii,2,12758,KOA,"Kona, HI",HI,15,Hawaii,2,2024,1
8.00,95.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,11227,CYF,"Chefornak, AK",AK,02,Alaska,1,10551,BET,"Bethel, AK",AK,02,Alaska,1,2024,1
8.00,110.00,6F,22105,"FOX AIRCRAFT, LLC",D,6F,"FOX AIRCRAFT, LLC",1,5,13434,MOU,"Mountain Village, AK",AK,02,Alaska,1,10551,BET,"Bethel, AK",AK,02,Alaska,1,2024,1
8.00,112.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,BET,"Bethel, AK",AK,02,Alaska,1,13894,OOK,"Toksook, AK",AK,02,Alaska,1,2024,1
8.00,113.00,8E,20331,Bering Air Inc.,D,8E,Bering Air Inc.,1,5,14102,PHO,"Point Hope, AK",AK,02,Alaska,1,15861,WTK,"Noatak, AK",AK,02,Alaska,1,2024,1
8.00,113.00,8E,20331,Bering Air Inc.,D,8E,Bering Air Inc.,1,5,15861,WTK,"Noatak, AK",AK,02,Alaska,1,14102,PHO,"Point Hope, AK",AK,02,Alaska,1,2024,1
8.00,125.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11486,EDE,"Edenton, NC",NC,37,North Carolina,36,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2024,1
8.00,125.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11486,EDE,"Edenton, NC",NC,37,North Carolina,36,2024,1
8.00,127.00,5V,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,1,15124,TAL,"Tanana, AK",AK,02,Alaska,1,11630,FAI,"Fairbanks, AK",AK,02,Alaska,1,2024,1
8.00,137.00,PT,20427,Piedmont Airlines,D,PT,Piedmont Airlines,2,2,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,2024,1
8.00,140.00,GV,20455,Grant Aviation,D,GV,Grant Aviation,1,5,14273,PTH,"Port Heiden, AK",AK,02,Alaska,1,10245,AKN,"King Salmon, AK",AK,02,Alaska,1,2024,1
8.00,145.00,04Q,21080,Tradewind Aviation,D,04Q,Tradewind Aviation,1,6,12953,LGA,"New York, NY",NY,36,New York,22,13731,NPT,"Newport, RI",RI,44,Rhode Island,15,2024,1
8.00,145.00,8V,20333,Wright Air Service,D,8V,Wright Air Service,1,5,10247,AKP,"Anaktuvuk Pass, AK",AK,02,Alaska,1,13767,NUI,"Nuiqsut, AK",AK,02,Alaska,1,2024,1
8.00,145.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14718,SCM,"Scammon Bay, AK",AK,02,Alaska,1,10551,BET,"Bethel, AK",AK,02,Alaska,1,2024,1
8.00,148.00,8V,20333,Wright Air Service,D,8V,Wright Air Service,1,5,13016,LMA,"Lake Minchumina, AK",AK,02,Alaska,1,11630,FAI,"Fairbanks, AK",AK,02,Alaska,1,2024,1
8.00,156.00,6F,22105,"FOX AIRCRAFT, LLC",D,6F,"FOX AIRCRAFT, LLC",1,5,15085,SXP,"Sheldon Point, AK",AK,02,Alaska,1,10551,BET,"Bethel, AK",AK,02,Alaska,1,2024,1
8.00,158.00,6F,22105,"FOX AIRCRAFT, LLC",D,6F,"FOX AIRCRAFT, LLC",1,5,12737,KMO,"Manokotak, AK",AK,02,Alaska,1,10551,BET,"Bethel, AK",AK,02,Alaska,1,2024,1
8.00,158.00,8V,20333,Wright Air Service,D,8V,Wright Air Service,1,5,11630,FAI,"Fairbanks, AK",AK,02,Alaska,1,15581,VEE,"Venetie, AK",AK,02,Alaska,1,2024,1
8.00,163.00,8E,20331,Bering Air Inc.,D,8E,Bering Air Inc.,1,5,14856,SKK,"Shaktoolik, AK",AK,02,Alaska,1,15245,TLA,"Teller, AK",AK,02,Alaska,1,2024,1
8.00,164.00,04Q,21080,Tradewind Aviation,D,04Q,Tradewind Aviation,1,6,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,13398,MMU,"Morristown, NJ",NJ,34,New Jersey,21,2024,1
8.00,164.00,04Q,21080,Tradewind Aviation,D,04Q,Tradewind Aviation,1,6,13398,MMU,"Morristown, NJ",NJ,34,New Jersey,21,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,2024,1
8.00,172.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,14412,QQB,"Keyes Point, AK",AK,02,Alaska,1,2024,1
8.00,182.00,4W,20323,Warbelow,D,4W,Warbelow,1,5,11630,FAI,"Fairbanks, AK",AK,02,Alaska,1,10184,AET,"Allakaket, AK",AK,02,Alaska,1,2024,1
8.00,191.00,04Q,21080,Tradewind Aviation,D,04Q,Tradewind Aviation,1,6,10154,ACK,"Nantucket, MA",MA,25,Massachusetts,13,12197,HPN,"White Plains, NY",NY,36,New York,22,2024,1
8.00,191.00,8E,20331,Bering Air Inc.,D,8E,Bering Air Inc.,1,5,15245,TLA,"Teller, AK",AK,02,Alaska,1,11845,GAM,"Gambell, AK",AK,02,Alaska,1,2024,1
8.00,220.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,13196,MCG,"McGrath, AK",AK,02,Alaska,1,2024,1
8.00,220.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,13196,MCG,"McGrath, AK",AK,02,Alaska,1,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,2024,1
8.00,221.00,04Q,21080,Tradewind Aviation,D,04Q,Tradewind Aviation,1,6,16829,LNA,"West Palm Beach, FL",FL,12,Florida,33,13809,OCF,"Ocala, FL",FL,12,Florida,33,2024,1
8.00,223.00,KAH,20272,Kenmore Air Harbor,D,KAH,Kenmore Air Harbor,1,6,10559,BFI,"Seattle, WA",WA,53,Washington,93,11884,GEG,"Spokane, WA",WA,53,Washington,93,2024,1
8.00,223.00,KAH,20272,Kenmore Air Harbor,D,KAH,Kenmore Air Harbor,1,6,11884,GEG,"Spokane, WA",WA,53,Washington,93,10559,BFI,"Seattle, WA",WA,53,Washington,93,2024,1
8.00,227.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11278,DCA,"Washington, DC",VA,51,Virginia,38,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2024,1
8.00,227.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
8.00,234.00,8V,20333,Wright Air Service,D,8V,Wright Air Service,1,5,13676,NIB,"Nikolai, AK",AK,02,Alaska,1,11630,FAI,"Fairbanks, AK",AK,02,Alaska,1,2024,1
8.00,250.00,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",D,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,2,14898,SMO,"Santa Monica, CA",CA,06,California,91,13388,MMH,"Mammoth Lakes, CA",CA,06,California,91,2024,1
8.00,261.00,7H,20327,NEW PACIFIC AIRLINES,D,7H,NEW PACIFIC AIRLINES,1,5,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,11630,FAI,"Fairbanks, AK",AK,02,Alaska,1,2024,1
8.00,270.00,AN,21894,"ADVANCED AIR, LLC",D,AN,"ADVANCED AIR, LLC",1,6,12127,HHR,"Hawthorne, CA",CA,06,California,91,13476,MRY,"Monterey, CA",CA,06,California,91,2024,1
8.00,270.00,AN,21894,"ADVANCED AIR, LLC",D,AN,"ADVANCED AIR, LLC",1,6,13476,MRY,"Monterey, CA",CA,06,California,91,12127,HHR,"Hawthorne, CA",CA,06,California,91,2024,1
8.00,279.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,15096,SYR,"Syracuse, NY",NY,36,New York,22,14122,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,2024,1
8.00,291.00,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",D,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,2,14831,SJC,"San Jose, CA",CA,06,California,91,15618,VNY,"Van Nuys, CA",CA,06,California,91,2024,1
8.00,299.00,KAH,20272,Kenmore Air Harbor,D,KAH,Kenmore Air Harbor,1,6,10559,BFI,"Seattle, WA",WA,53,Washington,93,13964,OTH,"North Bend/Coos Bay, OR",OR,41,Oregon,92,2024,1
8.00,307.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,10996,CHU,"Chuathbaluk, AK",AK,02,Alaska,1,2024,1
8.00,307.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,10996,CHU,"Chuathbaluk, AK",AK,02,Alaska,1,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,2024,1
8.00,311.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11423,DSM,"Des Moines, IA",IA,19,Iowa,61,13342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2024,1
8.00,377.00,KAH,20272,Kenmore Air Harbor,D,KAH,Kenmore Air Harbor,1,6,11648,FCA,"Kalispell, MT",MT,30,Montana,84,10559,BFI,"Seattle, WA",WA,53,Washington,93,2024,1
8.00,393.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2024,1
8.00,399.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,10551,BET,"Bethel, AK",AK,02,Alaska,1,2024,1
8.00,399.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,10551,BET,"Bethel, AK",AK,02,Alaska,1,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,2024,1
8.00,431.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14262,PSP,"Palm Springs, CA",CA,06,California,91,14570,RNO,"Reno, NV",NV,32,Nevada,85,2024,1
8.00,436.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,13486,MSO,"Missoula, MT",MT,30,Montana,84,2024,1
8.00,455.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14689,SBA,"Santa Barbara, CA",CA,06,California,91,14107,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2024,1
8.00,477.00,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",D,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,2,14712,SCF,"Phoenix, AZ",AZ,04,Arizona,81,10372,ASE,"Aspen, CO",CO,08,Colorado,82,2024,1
8.00,501.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
8.00,546.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11057,CLT,"Charlotte, NC",NC,37,North Carolina,36,10792,BUF,"Buffalo, NY",NY,36,New York,22,2024,1
8.00,588.00,AN,21894,"ADVANCED AIR, LLC",D,AN,"ADVANCED AIR, LLC",1,6,12127,HHR,"Hawthorne, CA",CA,06,California,91,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,2024,1
8.00,619.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12896,LBB,"Lubbock, TX",TX,48,Texas,74,13871,OMA,"Omaha, NE",NE,31,Nebraska,65,2024,1
8.00,636.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,13495,MSY,"New Orleans, LA",LA,22,Louisiana,72,10994,CHS,"Charleston, SC",SC,45,South Carolina,37,2024,1
8.00,653.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,11540,ELP,"El Paso, TX",TX,48,Texas,74,2024,1
8.00,670.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,12191,HOU,"Houston, TX",TX,48,Texas,74,10693,BNA,"Nashville, TN",TN,47,Tennessee,54,2024,1
8.00,737.00,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",D,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,2,12441,JAC,"Jackson, WY",WY,56,Wyoming,88,14771,SFO,"San Francisco, CA",CA,06,California,91,2024,1
8.00,762.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,12953,LGA,"New York, NY",NY,36,New York,22,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
8.00,770.00,AN,21894,"ADVANCED AIR, LLC",D,AN,"ADVANCED AIR, LLC",1,6,12441,JAC,"Jackson, WY",WY,56,Wyoming,88,15618,VNY,"Van Nuys, CA",CA,06,California,91,2024,1
8.00,782.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,15624,VPS,"Valparaiso, FL",FL,12,Florida,33,13232,MDW,"Chicago, IL",IL,17,Illinois,41,2024,1
8.00,796.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,13796,OAK,"Oakland, CA",CA,06,California,91,10849,BZN,"Bozeman, MT",MT,30,Montana,84,2024,1
8.00,797.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,14307,PVD,"Providence, RI",RI,44,Rhode Island,15,2024,1
8.00,814.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,15304,TPA,"Tampa, FL",FL,12,Florida,33,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
8.00,837.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
8.00,859.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,10529,BDL,"Hartford, CT",CT,09,Connecticut,11,2024,1
8.00,876.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11140,CRP,"Corpus Christi, TX",TX,48,Texas,74,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
8.00,903.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2024,1
8.00,908.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,15624,VPS,"Valparaiso, FL",FL,12,Florida,33,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2024,1
8.00,925.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,12451,JAX,"Jacksonville, FL",FL,12,Florida,33,2024,1
8.00,951.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12896,LBB,"Lubbock, TX",TX,48,Texas,74,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
8.00,958.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,10423,AUS,"Austin, TX",TX,48,Texas,74,2024,1
8.00,999.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12992,LIT,"Little Rock, AR",AR,05,Arkansas,71,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2024,1
8.00,1001.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,12896,LBB,"Lubbock, TX",TX,48,Texas,74,2024,1
8.00,1014.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13495,MSY,"New Orleans, LA",LA,22,Louisiana,72,10140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2024,1
8.00,1039.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2024,1
8.00,1085.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12953,LGA,"New York, NY",NY,36,New York,22,12992,LIT,"Little Rock, AR",AR,05,Arkansas,71,2024,1
8.00,1097.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,14683,SAT,"San Antonio, TX",TX,48,Texas,74,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2024,1
8.00,1178.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14262,PSP,"Palm Springs, CA",CA,06,California,91,15370,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2024,1
8.00,1217.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13303,MIA,"Miami, FL",FL,12,Florida,33,15096,SYR,"Syracuse, NY",NY,36,New York,22,2024,1
8.00,1236.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,12206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,2024,1
8.00,1310.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11140,CRP,"Corpus Christi, TX",TX,48,Texas,74,12892,LAX,"Los Angeles, CA",CA,06,California,91,2024,1
8.00,1327.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13303,MIA,"Miami, FL",FL,12,Florida,33,11423,DSM,"Des Moines, IA",IA,19,Iowa,61,2024,1
8.00,1343.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14321,PWM,"Portland, ME",ME,23,Maine,12,14635,RSW,"Fort Myers, FL",FL,12,Florida,33,2024,1
8.00,1371.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13296,MHT,"Manchester, NH",NH,33,New Hampshire,14,2024,1
8.00,1377.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10713,BOI,"Boise, ID",ID,16,Idaho,83,14683,SAT,"San Antonio, TX",TX,48,Texas,74,2024,1
8.00,1399.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14747,SEA,"Seattle, WA",WA,53,Washington,93,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2024,1
8.00,1410.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12191,HOU,"Houston, TX",TX,48,Texas,74,15096,SYR,"Syracuse, NY",NY,36,New York,22,2024,1
8.00,1424.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,10849,BZN,"Bozeman, MT",MT,30,Montana,84,2024,1
8.00,1444.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,12191,HOU,"Houston, TX",TX,48,Texas,74,12197,HPN,"White Plains, NY",NY,36,New York,22,2024,1
8.00,1444.00,TQ,22081,"Tailwind Air, LLC",D,TQ,"Tailwind Air, LLC",1,6,16745,T6X,"Houston, TX",TX,48,Texas,74,15167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,2024,1
8.00,1546.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,14712,SCF,"Phoenix, AZ",AZ,04,Arizona,81,11481,ECP,"Panama City, FL",FL,12,Florida,33,2024,1
8.00,1546.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,15016,STL,"St. Louis, MO",MO,29,Missouri,64,13891,ONT,"Ontario, CA",CA,06,California,91,2024,1
8.00,1573.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12094,HDN,"Hayden, CO",CO,08,Colorado,82,2024,1
8.00,1584.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,14635,RSW,"Fort Myers, FL",FL,12,Florida,33,2024,1
8.00,1625.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,15024,STT,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,14193,PNS,"Pensacola, FL",FL,12,Florida,33,2024,1
8.00,1628.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13796,OAK,"Oakland, CA",CA,06,California,91,12266,IAH,"Houston, TX",TX,48,Texas,74,2024,1
8.00,1673.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11109,COS,"Colorado Springs, CO",CO,08,Colorado,82,11697,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2024,1
8.00,1688.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11697,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,10140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2024,1
8.00,1745.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,10800,BUR,"Burbank, CA",CA,06,California,91,2024,1
8.00,1768.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13891,ONT,"Ontario, CA",CA,06,California,91,12339,IND,"Indianapolis, IN",IN,18,Indiana,42,2024,1
8.00,1773.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,14530,RIL,"Rifle, CO",CO,08,Colorado,82,15167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,2024,1
8.00,1773.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,15167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,14530,RIL,"Rifle, CO",CO,08,Colorado,82,2024,1
8.00,1797.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,11278,DCA,"Washington, DC",VA,51,Virginia,38,10849,BZN,"Bozeman, MT",MT,30,Montana,84,2024,1
8.00,1825.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12266,IAH,"Houston, TX",TX,48,Texas,74,14057,PDX,"Portland, OR",OR,41,Oregon,92,2024,1
8.00,1831.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,12954,LGB,"Long Beach, CA",CA,06,California,91,2024,1
8.00,1843.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,13898,OPF,"Miami, FL",FL,12,Florida,33,14530,RIL,"Rifle, CO",CO,08,Colorado,82,2024,1
8.00,1845.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14771,SFO,"San Francisco, CA",CA,06,California,91,13342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2024,1
8.00,1856.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,10540,BED,"Bedford, MA",MA,25,Massachusetts,13,12094,HDN,"Hayden, CO",CO,08,Colorado,82,2024,1
8.00,1889.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,12441,JAC,"Jackson, WY",WY,56,Wyoming,88,12197,HPN,"White Plains, NY",NY,36,New York,22,2024,1
8.00,1927.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2024,1
8.00,2126.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14122,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,10800,BUR,"Burbank, CA",CA,06,California,91,2024,1
8.00,2152.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,12892,LAX,"Los Angeles, CA",CA,06,California,91,14685,SAV,"Savannah, GA",GA,13,Georgia,34,2024,1
8.00,2155.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11884,GEG,"Spokane, WA",WA,53,Washington,93,2024,1
8.00,2174.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,13303,MIA,"Miami, FL",FL,12,Florida,33,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,2024,1
